state,timestamp,timeseries_votes,eevp,Trump Share,Biden Share,Votes_Remaining_File,state_last_updated,Total_Votes,Total_Absentee_Votes,Trump_Votes,Trump_Absentee_Votes,Biden_Votes,Biden_Absentee_Votes,Jorgensen_Votes,Jorgensen_Absentee_Votes,Counties_Total_Votes,Counties_Total_Absentee_Votes,Counties_Total_Max_Absentee_Ballots,Counties_Trump_Votes,Counties_Trump_Absentee_Votes,Counties_Biden_Votes,Counties_Biden_Absentee_Votes,Counties_Jorgensen_Votes,Counties_Jorgensen_Absentee_Votes,Precinct_Metadata_Filename,Precinct_Meta_Counties_Total_Votes,Precinct_Meta_Counties_Total_Electionday_Votes,Precinct_Meta_Counties_Total_Absentee_Votes,Precinct_Meta_Counties_Total_Provisional_Votes,Precinct_Meta_Counties_uncounted_mail_ballots,Precinct_Meta_Counties_Trump_Votes,Precinct_Meta_Counties_Trump_Electionday_Votes,Precinct_Meta_Counties_Trump_Absentee_Votes,Precinct_Meta_Counties_Trump_Provisional_Votes,Precinct_Meta_Counties_Biden_Votes,Precinct_Meta_Counties_Biden_Electionday_Votes,Precinct_Meta_Counties_Biden_Absentee_Votes,Precinct_Meta_Counties_Biden_Provisional_Votes,Precinct_Meta_Counties_Jorgensen_Votes,Precinct_Meta_Counties_Jorgensen_Electionday_Votes,Precinct_Meta_Counties_Jorgensen_Absentee_Votes,Precinct_Meta_Counties_Jorgensen_Provisional_Votes,Precincts_Total_Votes,Precincts_Trump_Votes,Precincts_Biden_Votes,Precincts_Jorgensen_Votes
Pennsylvania,2020-11-13T15:46:09Z,6829066,99,0.489,0.498,7500471d1318104547ac55966d2297758bcfba76.json,2020-11-13T15:46:09Z,6829066,1268128,3341954,262186,3400463,994389,78337,10791,6829066,1267717,426583,3341954,262186,3400463,994389,78337,10791,PAGeneralConcatenator-2020-11-13T14-00-59.777Z.json,6816813,4189667,2587197,39949,42766,3339866,2728810,589994,21062,3398640,1407589,1972695,18356,78307,53268,24508,531,2135641,753398,1357274,20637
Pennsylvania,2020-11-13T18:00:48Z,6829101,99,0.489,0.498,a06d024fec4cdcdd3b0217c8e2505fb77f8520fc.json,2020-11-13T18:00:48Z,6829101,1268128,3342228,262186,3401278,994389,78346,10791,6829101,1267717,426583,3342228,262186,3401278,994389,78346,10791,PAGeneralConcatenator-2020-11-13T18-00-40.358Z.json,6818532,4189667,2588436,40429,42766,3340349,2728810,590283,21256,3399852,1407589,1973624,18639,78331,53268,24529,534,2135641,753398,1357274,20637
Pennsylvania,2020-11-13T18:32:48Z,6830183,99,0.489,0.498,d8d3c4a125146ef6c8a8b14afd303787bbb11791.json,2020-11-13T18:32:48Z,6830183,1268128,3342933,262186,3401922,994389,78359,10791,6830183,1267590,426583,3342933,262186,3401922,994389,78359,10791,PAGeneralConcatenator-2020-11-13T18-36-14.945Z.json,6819874,4189667,2588253,41954,42766,3341041,2728810,590199,22032,3400491,1407589,1973527,19375,78342,53268,24527,547,2135641,753398,1357274,20637
Pennsylvania,2020-11-13T19:06:49Z,6830184,99,0.489,0.498,235a28bb9876684ea19f72e3d221ad788f18a4a9.json,2020-11-13T19:06:49Z,6830184,1268128,3342934,262186,3401922,994389,78359,10791,6830184,1267590,426583,3342934,262186,3401922,994389,78359,10791,PAGeneralConcatenator-2020-11-13T19-18-59.538Z.json,6819875,4189667,2588253,41955,42766,3341042,2728810,590199,22033,3400491,1407589,1973527,19375,78342,53268,24527,547,2135641,753398,1357274,20637
Pennsylvania,2020-11-13T20:10:47Z,6830314,99,0.489,0.498,235a28bb9876684ea19f72e3d221ad788f18a4a9.json,2020-11-13T19:06:49Z,6830184,1268128,3342934,262186,3401922,994389,78359,10791,6830184,1267590,426583,3342934,262186,3401922,994389,78359,10791,PAGeneralConcatenator-2020-11-13T19-18-59.538Z.json,6819875,4189667,2588253,41955,42766,3341042,2728810,590199,22033,3400491,1407589,1973527,19375,78342,53268,24527,547,2135641,753398,1357274,20637
Pennsylvania,2020-11-13T20:14:47Z,6831474,99,0.489,0.498,5ecd39aee2a0618df48c5c67b588ab3764c9569c.json,2020-11-13T20:14:47Z,6831474,1268128,3343274,262186,3402868,994389,78363,10791,6831474,1267590,426583,3343274,262186,3402868,994389,78363,10791,PAGeneralConcatenator-2020-11-13T20-33-06.571Z.json,6821490,4189683,2589307,42500,42766,3341437,2728819,590405,22213,3401698,1407596,1974363,19739,78355,53268,24539,548,2141892,755148,1361715,20697
Pennsylvania,2020-11-13T20:48:46Z,6834246,99,0.489,0.498,d5e2e0397fae7c55a075fdb833668340ec68ef4e.json,2020-11-13T20:48:46Z,6834246,1268128,3344485,262186,3404383,994389,78409,10791,6834246,1267590,426583,3344485,262186,3404383,994389,78409,10791,PAGeneralConcatenator-2020-11-13T20-49-35.795Z.json,6821490,4189683,2589307,42500,42766,3341437,2728819,590405,22213,3401698,1407596,1974363,19739,78355,53268,24539,548,2144672,756359,1363230,20743
Pennsylvania,2020-11-13T20:54:50Z,6834756,99,0.489,0.498,d5e2e0397fae7c55a075fdb833668340ec68ef4e.json,2020-11-13T20:48:46Z,6834246,1268128,3344485,262186,3404383,994389,78409,10791,6834246,1267590,426583,3344485,262186,3404383,994389,78409,10791,PAGeneralConcatenator-2020-11-13T20-49-35.795Z.json,6821490,4189683,2589307,42500,42766,3341437,2728819,590405,22213,3401698,1407596,1974363,19739,78355,53268,24539,548,2144672,756359,1363230,20743
Pennsylvania,2020-11-13T20:58:07Z,6836284,99,0.489,0.498,395e7bb9b01c5b2b27bac1c8b8cb02d7607c773f.json,2020-11-13T20:58:07Z,6836284,1268128,3345450,262186,3405256,994389,78446,10791,6836284,1267590,426583,3345450,262186,3405256,994389,78446,10791,PAGeneralConcatenator-2020-11-13T20-49-35.795Z.json,6821490,4189683,2589307,42500,42766,3341437,2728819,590405,22213,3401698,1407596,1974363,19739,78355,53268,24539,548,2144672,756359,1363230,20743
Pennsylvania,2020-11-13T21:02:54Z,6842633,99,0.489,0.498,395e7bb9b01c5b2b27bac1c8b8cb02d7607c773f.json,2020-11-13T20:58:07Z,6836284,1268128,3345450,262186,3405256,994389,78446,10791,6836284,1267590,426583,3345450,262186,3405256,994389,78446,10791,PAGeneralConcatenator-2020-11-13T20-49-35.795Z.json,6821490,4189683,2589307,42500,42766,3341437,2728819,590405,22213,3401698,1407596,1974363,19739,78355,53268,24539,548,2144672,756359,1363230,20743
Pennsylvania,2020-11-13T21:04:45Z,6842700,99,0.489,0.498,395e7bb9b01c5b2b27bac1c8b8cb02d7607c773f.json,2020-11-13T20:58:07Z,6836284,1268128,3345450,262186,3405256,994389,78446,10791,6836284,1267590,426583,3345450,262186,3405256,994389,78446,10791,PAGeneralConcatenator-2020-11-13T20-49-35.795Z.json,6821490,4189683,2589307,42500,42766,3341437,2728819,590405,22213,3401698,1407596,1974363,19739,78355,53268,24539,548,2144672,756359,1363230,20743
Pennsylvania,2020-11-13T21:09:28Z,6843072,99,0.489,0.498,d9cc275a8ed68f999025ba5f177979a9c239d012.json,2020-11-13T21:09:28Z,6843072,1268635,3347462,262371,3409869,994704,78535,10798,6843072,1268097,426583,3347462,262371,3409869,994704,78535,10798,PAGeneralConcatenator-2020-11-13T21-12-59.764Z.json,6825764,4189683,2589899,46182,42766,3343410,2728819,590630,23961,3403935,1407596,1974721,21618,78419,53268,24548,603,2144672,756359,1363230,20743
Pennsylvania,2020-11-13T21:32:48Z,6845202,99,0.489,0.498,bfdff8338417508b0c78ce99e39f509315ee907f.json,2020-11-13T21:32:48Z,6845202,1268635,3348718,262371,3410714,994704,78564,10798,6845202,1268097,426583,3348718,262371,3410714,994704,78564,10798,PAGeneralConcatenator-2020-11-13T21-43-01.103Z.json,6827894,4189683,2590536,47675,42766,3344666,2728819,590908,24939,3404780,1407596,1975074,22110,78448,53268,24554,626,2144672,756359,1363230,20743
Pennsylvania,2020-11-13T21:47:26Z,6847664,99,0.489,0.498,bfdff8338417508b0c78ce99e39f509315ee907f.json,2020-11-13T21:32:48Z,6845202,1268635,3348718,262371,3410714,994704,78564,10798,6845202,1268097,426583,3348718,262371,3410714,994704,78564,10798,PAGeneralConcatenator-2020-11-13T21-43-01.103Z.json,6827894,4189683,2590536,47675,42766,3344666,2728819,590908,24939,3404780,1407596,1975074,22110,78448,53268,24554,626,2144672,756359,1363230,20743
Pennsylvania,2020-11-13T21:49:32Z,6848632,99,0.489,0.498,2e896734061a46c93a7cc08eb0292ecc126acff3.json,2020-11-13T21:49:32Z,6848632,1268635,3349801,262371,3412806,994704,78598,10798,6848632,1268172,426583,3349801,262371,3412806,994704,78598,10798,PAGeneralConcatenator-2020-11-13T22-33-44.870Z.json,6829259,4189755,2590720,48784,42766,3345443,2728865,590977,25601,3405338,1407620,1975178,22540,78478,53270,24565,643,2145414,756664,1363656,20750
Pennsylvania,2020-11-14T21:27:01Z,6848791,99,0.489,0.498,fff5b3d2d4e9585abe9547533693a988c194d028.json,2020-11-14T21:27:01Z,6848791,1268635,3349813,262371,3412953,994704,78598,10798,6848791,1268172,426583,3349813,262371,3412953,994704,78598,10798,PAGeneralConcatenator-2020-11-14T21-36-09.531Z.json,6835767,4189764,2594952,51051,42766,3347246,2728872,591741,26633,3409983,1407622,1978608,23753,78538,53270,24603,665,2150107,757591,1367384,20781
Pennsylvania,2020-11-14T21:51:06Z,6853318,99,0.489,0.499,5b55f6251dac2d3cd839994aa53e06610a1f1c61.json,2020-11-14T21:51:06Z,6853318,1268512,3350728,262371,3416534,994704,78629,10798,6853318,1268172,426583,3350728,262371,3416534,994704,78629,10798,PAGeneralConcatenator-2020-11-14T21-36-09.531Z.json,6835767,4189764,2594952,51051,42766,3347246,2728872,591741,26633,3409983,1407622,1978608,23753,78538,53270,24603,665,2150107,757591,1367384,20781
Pennsylvania,2020-11-14T21:56:40Z,6854947,99,0.489,0.499,5b55f6251dac2d3cd839994aa53e06610a1f1c61.json,2020-11-14T21:51:06Z,6853318,1268512,3350728,262371,3416534,994704,78629,10798,6853318,1268172,426583,3350728,262371,3416534,994704,78629,10798,PAGeneralConcatenator-2020-11-14T21-36-09.531Z.json,6835767,4189764,2594952,51051,42766,3347246,2728872,591741,26633,3409983,1407622,1978608,23753,78538,53270,24603,665,2150107,757591,1367384,20781
Pennsylvania,2020-11-14T22:00:28Z,6855549,99,0.489,0.498,6c9669d6acbe8f6fc3c9f27c6c7f718c0c8c669f.json,2020-11-14T22:00:28Z,6855549,1268617,3351976,262389,3417479,994753,78662,10799,6855549,1268277,426583,3351976,262389,3417479,994753,78662,10799,PAGeneralConcatenator-2020-11-14T22-36-47.321Z.json,6840294,4189762,2594978,55554,42766,3348161,2728871,591745,27545,3413564,1407622,1978629,27313,78569,53269,24604,696,2150107,757591,1367384,20781
Pennsylvania,2020-11-15T15:18:47Z,6856177,99,0.489,0.499,704063fbc9f8580f33a2f644cfaec791d902131b.json,2020-11-15T15:18:47Z,6856177,1268617,3352079,262389,3417996,994753,78670,10799,6856177,1268277,426583,3352079,262389,3417996,994753,78670,10799,PAGeneralConcatenator-2020-11-15T15-25-35.070Z.json,6840922,4189762,2595606,55554,42766,3348264,2728871,591848,27545,3414081,1407622,1979146,27313,78577,53269,24612,696,2151318,757770,1368394,20795
Pennsylvania,2020-11-15T15:48:48Z,6856752,99,0.489,0.499,45ac47c04729b6868453ebe15b8a255b3f593102.json,2020-11-15T15:48:48Z,6856752,1268617,3352155,262389,3418489,994753,78676,10799,6856752,1268277,426583,3352155,262389,3418489,994753,78676,10799,PAGeneralConcatenator-2020-11-15T22-41-42.992Z.json,6846306,4189762,2597273,59271,29013,3350166,2728871,592106,29189,3417508,1407622,1980542,29344,78632,53269,24625,738,2152929,757998,1369759,20807
Pennsylvania,2020-11-16T00:17:01Z,6860347,99,0.489,0.499,45ac47c04729b6868453ebe15b8a255b3f593102.json,2020-11-15T15:48:48Z,6856752,1268617,3352155,262389,3418489,994753,78676,10799,6856752,1268277,426583,3352155,262389,3418489,994753,78676,10799,PAGeneralConcatenator-2020-11-15T22-41-42.992Z.json,6846306,4189762,2597273,59271,29013,3350166,2728871,592106,29189,3417508,1407622,1980542,29344,78632,53269,24625,738,2152929,757998,1369759,20807
Pennsylvania,2020-11-16T00:41:02Z,6863096,99,0.489,0.499,47aae92b2c9d5af60a6536e5591d5d14233da126.json,2020-11-16T00:41:02Z,6863096,1268617,3354312,262389,3422624,994753,78728,10799,6863096,1268277,426583,3354312,262389,3422624,994753,78728,10799,PAGeneralConcatenator-2020-11-16T03-32-12.767Z.json,6852650,4189762,2597751,65137,29013,3352323,2728871,592068,31384,3421643,1407622,1981060,32961,78684,53269,24623,792,2154641,758232,1371209,20824
Pennsylvania,2020-11-16T17:04:48Z,6868283,99,0.489,0.499,9a614d5807147b561383cf3540902e993ba340c0.json,2020-11-16T17:04:48Z,6868283,1268617,3357503,262389,3425156,994753,78869,10799,6868283,1268277,426583,3357503,262389,3425156,994753,78869,10799,PAGeneralConcatenator-2020-11-16T17-05-52.097Z.json,6858489,4189866,2598377,70246,29013,3355488,2728947,592252,34289,3424191,1407649,1981492,35050,78810,53270,24633,907,2154641,758232,1371209,20824
Pennsylvania,2020-11-16T17:54:48Z,6868840,99,0.489,0.499,9a614d5807147b561383cf3540902e993ba340c0.json,2020-11-16T17:04:48Z,6868283,1268617,3357503,262389,3425156,994753,78869,10799,6868283,1268277,426583,3357503,262389,3425156,994753,78869,10799,PAGeneralConcatenator-2020-11-16T17-05-52.097Z.json,6858489,4189866,2598377,70246,29013,3355488,2728947,592252,34289,3424191,1407649,1981492,35050,78810,53270,24633,907,2154641,758232,1371209,20824
Pennsylvania,2020-11-16T18:02:52Z,6869220,99,0.489,0.499,65ead57274476a1d866dad9e495991519edb9ed9.json,2020-11-16T18:02:52Z,6869220,1268617,3357691,262389,3425898,994753,78876,10799,6869220,1268277,426583,3357691,262389,3425898,994753,78876,10799,PAGeneralConcatenator-2020-11-16T17-05-52.097Z.json,6858489,4189866,2598377,70246,29013,3355488,2728947,592252,34289,3424191,1407649,1981492,35050,78810,53270,24633,907,2154641,758232,1371209,20824
Pennsylvania,2020-11-16T20:10:58Z,6869253,99,0.489,0.499,f085a2f789a008e07f2d197c4dc850bf1938bc3d.json,2020-11-16T20:10:58Z,6869253,1268617,3357714,262389,3425908,994753,78876,10799,6869253,1268277,426583,3357714,262389,3425908,994753,78876,10799,PAGeneralConcatenator-2020-11-16T20-15-20.567Z.json,6859426,4189866,2599006,70554,29013,3355676,2728947,592314,34415,3424933,1407649,1982054,35230,78817,53270,24638,909,2154641,758232,1371209,20824
Pennsylvania,2020-11-16T22:32:45Z,6869264,99,0.489,0.499,729858c9abb57290a40e6f4c143fb78dd279939d.json,2020-11-16T22:32:45Z,6869264,1268625,3357720,262393,3425913,994757,78876,10799,6869264,1268285,426583,3357720,262393,3425913,994757,78876,10799,PAGeneralConcatenator-2020-11-17T01-15-32.287Z.json,6859459,4189866,2599006,70587,29013,3355699,2728947,592314,34438,3424943,1407649,1982054,35240,78817,53270,24638,909,2154641,758232,1371209,20824
Pennsylvania,2020-11-17T04:03:44Z,6878550,99,0.488,0.499,ad5ddd5897d08dc66e9d1afc7cd8e18d0daea932.json,2020-11-17T04:03:44Z,6878550,1268625,3358815,262393,3432034,994757,78908,10799,6878550,1268285,426583,3358815,262393,3432034,994757,78908,10799,PAGeneralConcatenator-2020-11-17T07-15-44.640Z.json,6859459,4189866,2599006,70587,29013,3355699,2728947,592314,34438,3424943,1407649,1982054,35240,78817,53270,24638,909,2159726,759169,1375321,20849
Pennsylvania,2020-11-17T15:10:47Z,6880576,99,0.488,0.499,5c8f06f6d6359ea605b7742a6897cdcd4d481813.json,2020-11-17T15:10:47Z,6880576,1268625,3359909,262393,3432950,994757,78924,10799,6880576,1268285,426583,3359909,262393,3432950,994757,78924,10799,PAGeneralConcatenator-2020-11-17T15-16-02.684Z.json,6859459,4189866,2599006,70587,29013,3355699,2728947,592314,34438,3424943,1407649,1982054,35240,78817,53270,24638,909,2159726,759169,1375321,20849
Pennsylvania,2020-11-17T15:45:01Z,6880613,99,0.488,0.499,5c8f06f6d6359ea605b7742a6897cdcd4d481813.json,2020-11-17T15:10:47Z,6880576,1268625,3359909,262393,3432950,994757,78924,10799,6880576,1268285,426583,3359909,262393,3432950,994757,78924,10799,PAGeneralConcatenator-2020-11-17T15-16-02.684Z.json,6859459,4189866,2599006,70587,29013,3355699,2728947,592314,34438,3424943,1407649,1982054,35240,78817,53270,24638,909,2159726,759169,1375321,20849
Pennsylvania,2020-11-17T15:52:47Z,6881795,99,0.488,0.499,b76f47c3ea5a3d5ba031bab2b6ec8f8d1f68e2da.json,2020-11-17T15:52:47Z,6881795,1268625,3360048,262393,3434095,994757,78936,10799,6881795,1268285,426583,3360048,262393,3434095,994757,78936,10799,PAGeneralConcatenator-2020-11-17T17-16-08.009Z.json,6859459,4189866,2599006,70587,29013,3355699,2728947,592314,34438,3424943,1407649,1982054,35240,78817,53270,24638,909,2159726,759169,1375321,20849
Pennsylvania,2020-11-17T18:40:44Z,6882606,99,0.488,0.499,1f74ea795bbfebf9d5d32510d139f6b745dd049e.json,2020-11-17T18:40:44Z,6882606,1268625,3360640,262393,3434306,994757,78944,10799,6882606,1268285,426583,3360640,262393,3434306,994757,78944,10799,PAGeneralConcatenator-2020-11-17T17-16-08.009Z.json,6859459,4189866,2599006,70587,29013,3355699,2728947,592314,34438,3424943,1407649,1982054,35240,78817,53270,24638,909,2159726,759169,1375321,20849
Pennsylvania,2020-11-17T19:00:50Z,6882608,99,0.488,0.499,a877ff5d27cea6c3beba9ea6b0a4a85711ef6168.json,2020-11-17T19:00:50Z,6882608,1268625,3360641,262393,3434307,994757,78944,10799,6882608,1268285,426583,3360641,262393,3434307,994757,78944,10799,PAGeneralConcatenator-2020-11-17T17-16-08.009Z.json,6859459,4189866,2599006,70587,29013,3355699,2728947,592314,34438,3424943,1407649,1982054,35240,78817,53270,24638,909,2159726,759169,1375321,20849
Pennsylvania,2020-11-17T20:30:51Z,6882786,99,0.488,0.499,36091c068d964f7c9bd91d1c6a7deecf2249d24e.json,2020-11-17T20:30:51Z,6882786,1268625,3360780,262393,3434343,994757,78947,10799,6882786,1268285,426583,3360780,262393,3434343,994757,78947,10799,PAGeneralConcatenator-2020-11-17T20-45-07.670Z.json,6871189,4189876,2599841,81472,29013,3359350,2728953,591935,38462,3432944,1407653,1983271,42020,78895,53270,24635,990,2161074,759732,1376088,20862
Pennsylvania,2020-11-17T21:10:50Z,6882849,99,0.488,0.499,852b7a8b8665ca947042fcb1947360382736a9b2.json,2020-11-17T21:10:50Z,6882849,1268625,3360812,262393,3434372,994757,78949,10799,6882849,1268285,426583,3360812,262393,3434372,994757,78949,10799,PAGeneralConcatenator-2020-11-17T21-04-01.845Z.json,6871371,4189876,2599841,81654,29013,3359492,2728953,591935,38604,3432981,1407653,1983271,42057,78898,53270,24635,993,2161074,759732,1376088,20862
Pennsylvania,2020-11-17T21:40:49Z,6883367,99,0.488,0.499,6021d68151b1dad187d7af86b021a5522ff612ac.json,2020-11-17T21:40:49Z,6883367,1268625,3361119,262393,3434578,994757,78954,10799,6883367,1268285,426583,3361119,262393,3434578,994757,78954,10799,PAGeneralConcatenator-2020-11-17T21-04-01.845Z.json,6871371,4189876,2599841,81654,29013,3359492,2728953,591935,38604,3432981,1407653,1983271,42057,78898,53270,24635,993,2161074,759732,1376088,20862
Pennsylvania,2020-11-17T21:50:52Z,6883448,99,0.488,0.499,f8deeff6e0d9f4eac5f3a14d74b7c572e6ea74ab.json,2020-11-17T21:50:52Z,6883448,1268625,3361153,262393,3434624,994757,78955,10799,6883448,1268285,426583,3361153,262393,3434624,994757,78955,10799,PAGeneralConcatenator-2020-11-17T21-04-01.845Z.json,6871371,4189876,2599841,81654,29013,3359492,2728953,591935,38604,3432981,1407653,1983271,42057,78898,53270,24635,993,2161074,759732,1376088,20862
Pennsylvania,2020-11-18T02:10:48Z,6893186,99,0.488,0.5,0102050901a753b1792aafd9d4bf69a78aed3546.json,2020-11-18T02:10:48Z,6893186,1268625,3362693,262393,3444794,994757,79021,10799,6893186,1268285,426583,3362693,262393,3444794,994757,79021,10799,PAGeneralConcatenator-2020-11-18T03-04-16.975Z.json,6883759,4189876,2608748,85135,29013,3361379,2728953,593067,39359,3443408,1407653,1991000,44755,78972,53270,24681,1021,2172891,761276,1386265,20928
Pennsylvania,2020-11-18T13:30:49Z,6893196,99,0.488,0.5,2ebc9305ae2cc7b24210c64fb6a4eee1f6422b09.json,2020-11-18T13:30:49Z,6893196,1268625,3362698,262393,3444799,994757,79021,10799,6893196,1268285,426583,3362698,262393,3444799,994757,79021,10799,PAGeneralConcatenator-2020-11-18T03-04-16.975Z.json,6883759,4189876,2608748,85135,29013,3361379,2728953,593067,39359,3443408,1407653,1991000,44755,78972,53270,24681,1021,2172891,761276,1386265,20928
Pennsylvania,2020-11-18T13:40:52Z,6893399,99,0.488,0.5,8625bfda2454ef657859a43dfb71ff9f64283d3e.json,2020-11-18T13:40:52Z,6893399,1268625,3362787,262393,3444912,994757,79022,10799,6893399,1268285,426583,3362787,262393,3444912,994757,79022,10799,PAGeneralConcatenator-2020-11-18T03-04-16.975Z.json,6883759,4189876,2608748,85135,29013,3361379,2728953,593067,39359,3443408,1407653,1991000,44755,78972,53270,24681,1021,2172891,761276,1386265,20928
Pennsylvania,2020-11-18T14:10:48Z,6893617,99,0.488,0.5,406f67dcb3a5d8f3d6d1f51ada187c8850d87979.json,2020-11-18T14:10:48Z,6893617,1268625,3362909,262393,3445002,994757,79028,10799,6893617,1268285,426583,3362909,262393,3445002,994757,79028,10799,PAGeneralConcatenator-2020-11-18T03-04-16.975Z.json,6883759,4189876,2608748,85135,29013,3361379,2728953,593067,39359,3443408,1407653,1991000,44755,78972,53270,24681,1021,2172891,761276,1386265,20928
Pennsylvania,2020-11-18T14:30:48Z,6893618,99,0.488,0.5,0f6b70d0a7a60c9b833f7921eec0d561d385ac4b.json,2020-11-18T14:30:48Z,6893618,1268625,3362910,262393,3445002,994757,79028,10799,6893618,1268285,426583,3362910,262393,3445002,994757,79028,10799,PAGeneralConcatenator-2020-11-18T15-04-45.908Z.json,6884206,4189879,2608840,85487,29013,3361603,2728955,593117,39531,3443624,1407654,1991039,44931,78979,53270,24684,1025,2172891,761276,1386265,20928
Pennsylvania,2020-11-18T16:30:59Z,6893966,99,0.488,0.5,0535096f05f3f088e2df3e8b5d0c6790a5e956f5.json,2020-11-18T16:30:59Z,6893966,1268625,3363064,262393,3445191,994757,79031,10799,6893966,1268285,426583,3363064,262393,3445191,994757,79031,10799,PAGeneralConcatenator-2020-11-18T15-04-45.908Z.json,6884206,4189879,2608840,85487,29013,3361603,2728955,593117,39531,3443624,1407654,1991039,44931,78979,53270,24684,1025,2172891,761276,1386265,20928
Pennsylvania,2020-11-18T20:01:06Z,6894263,99,0.488,0.5,6dab3829450fbb853d49b0a909330acaba0bcc23.json,2020-11-18T20:01:06Z,6894263,1268625,3363157,262393,3445392,994757,79034,10799,6894263,1268285,426583,3363157,262393,3445392,994757,79034,10799,PAGeneralConcatenator-2020-11-18T15-04-45.908Z.json,6884206,4189879,2608840,85487,29013,3361603,2728955,593117,39531,3443624,1407654,1991039,44931,78979,53270,24684,1025,2172891,761276,1386265,20928
Pennsylvania,2020-11-18T21:01:02Z,6901531,99,0.488,0.5,36d2f15d71030d3db1cbecc4ec79aec0f073ac61.json,2020-11-18T21:01:02Z,6901531,1268625,3366943,262393,3448754,994757,79154,10799,6901531,1268285,426583,3366943,262393,3448754,994757,79154,10799,PAGeneralConcatenator-2020-11-18T21-04-58.243Z.json,6891674,4191949,2609561,90164,29013,3365442,2730342,593329,41771,3447132,1408312,1991528,47292,79100,53295,24704,1101,2175127,762035,1387727,20943
Pennsylvania,2020-11-19T01:21:04Z,6904840,99,0.488,0.5,e6ccbde37e14a2d9bfe2af225c8eb071d72e06ad.json,2020-11-19T01:21:04Z,6904840,1268625,3368278,262393,3450696,994757,79186,10799,6904840,1268285,426583,3368278,262393,3450696,994757,79186,10799,PAGeneralConcatenator-2020-11-19T09-05-23.938Z.json,6896043,4191949,2610735,93359,29013,3367416,2730342,593732,43342,3449479,1408312,1992285,48882,79148,53295,24718,1135,2179918,764158,1390327,21011
Pennsylvania,2020-11-19T13:20:49Z,6909631,99,0.488,0.5,ffbc07c447acacdc5a940bfd1eed704a9b5145e3.json,2020-11-19T13:20:49Z,6909631,1268625,3370401,262393,3453296,994757,79254,10799,6909631,1268285,426583,3370401,262393,3453296,994757,79254,10799,PAGeneralConcatenator-2020-11-19T09-05-23.938Z.json,6896043,4191949,2610735,93359,29013,3367416,2730342,593732,43342,3449479,1408312,1992285,48882,79148,53295,24718,1135,2179918,764158,1390327,21011
